,Tweet_Id,In_Reply_To_Status_Id,In_Reply_To_User_Id,Timestamp,Source,Text,Expanded_Urls,Point,Name,Retweet_Count,Favorite_Count,Breed,Breed_Confidence,isDog,Stage,Name_Lenght
2725,749317047558017024,nan,nan,2016-07-02 19:01:20,Twitter for iPhone,This is Blu. He's a wild bush Floofer. I wish anything made me as happy as bushes make Blu. 12/10 would frolic with https://t.co/HHUAnBb6QB,https://twitter.com/dog_rates/status/749317047558017024/video/1,1.2,Blu,2509.0,6076.0,Wire-Haired Fox Terrier,0.155144,True,Floofer,3.0
5323,682406705142087680,nan,nan,2015-12-31 03:43:31,Twitter for iPhone,This is Patrick. He's a bigass pupper. 7/10 https://t.co/J9DXBFoAQe,https://twitter.com/dog_rates/status/682406705142087680/photo/1,0.7,Patrick,2019.0,8319.0,Wombat,0.709344,False,Pupper,7.0
5301,683834909291606017,nan,nan,2016-01-04 02:18:42,Twitter for iPhone,Here we see a faulty pupper. Might need to replace batteries. Try turning off &amp; back on again. 9/10 would still pet https://t.co/O1E4AtHVxO,https://twitter.com/dog_rates/status/683834909291606017/video/1,0.9,,1265.0,2880.0,Maltese Dog,0.738449,True,Pupper,
5298,683857920510050305,nan,nan,2016-01-04 03:50:08,Twitter for iPhone,Meet Sadie. She fell asleep on the beach and her friends buried her. 10/10 can't trust fellow puppers these days https://t.co/LoKVvc1xAW,https://twitter.com/dog_rates/status/683857920510050305/photo/1,1.0,Sadie,1262.0,4163.0,Bluetick,0.174738,True,Pupper,5.0
5302,683828599284170753,nan,nan,2016-01-04 01:53:37,Twitter for iPhone,Breathtaking pupper here. Should be on the cover of Dogue. Top-notch tongue. Appears considerably fluffy. 12/10 https://t.co/Eeh3yfdglS,https://twitter.com/dog_rates/status/683828599284170753/photo/1,1.2,,1195.0,3053.0,Malamute,0.577376,True,Pupper,
5306,683481228088049664,nan,nan,2016-01-03 02:53:17,Twitter for iPhone,Meet Banjo. He's a Peppercorn Shoop Da Whoop. Nails look lethal. Skeptical of luminescent orb 11/10 stay woke pupper https://t.co/H7NZFumpKq,https://twitter.com/dog_rates/status/683481228088049664/photo/1,1.1,Banjo,1118.0,2878.0,Keeshond,0.508951,True,Pupper,5.0
5307,683462770029932544,nan,nan,2016-01-03 01:39:57,Twitter for iPhone,"""Hello forest pupper I am house pupper welcome to my abode"" (8/10 for both) https://t.co/qFD8217fUT",https://twitter.com/dog_rates/status/683462770029932544/photo/1,0.8,,761.0,2676.0,Italian Greyhound,0.39956,True,Pupper,
5311,683142553609318400,nan,nan,2016-01-02 04:27:31,Twitter for iPhone,Meet Brandy. She's a member of the Bloods. Menacing criminal pupper. Soft spot for flowers tho. 9/10 pet w caution https://t.co/hhIA3coiAJ,https://twitter.com/dog_rates/status/683142553609318400/photo/1,0.9,Brandy,1173.0,3162.0,Leonberg,0.605851,True,Pupper,6.0
5312,683111407806746624,nan,nan,2016-01-02 02:23:45,Twitter for iPhone,This is Larry. He thought the New Year's parties were tonight. 10/10 poor pupper. Maybe next year https://t.co/h3X0jK8MVM,https://twitter.com/dog_rates/status/683111407806746624/photo/1,1.0,Larry,1034.0,3736.0,Cocker Spaniel,0.901392,True,Pupper,5.0
5292,684200372118904832,nan,nan,2016-01-05 02:30:55,Twitter for iPhone,Gang of fearless hoofed puppers here. Straight savages. Elevated for extra terror. Front one has killed before 6/10s https://t.co/jkCb25OWfh,https://twitter.com/dog_rates/status/684200372118904832/photo/1,0.6,,1177.0,2394.0,Llama,0.681347,False,Pupper,
5314,683078886620553216,nan,nan,2016-01-02 00:14:32,Twitter for iPhone,Here we see a nifty leaping pupper. Feet look deadly. Sad that the holidays are over. 9/10 undeniably huggable https://t.co/ny8mnXhGOW,https://twitter.com/dog_rates/status/683078886620553216/photo/1,0.9,,634.0,2176.0,Koala,0.0940442,True,Pupper,
5317,682788441537560576,nan,nan,2016-01-01 05:00:24,Twitter for iPhone,"Happy New Year from your fav holiday squad! 🎉 12/10 for all

Here's to a pupper-filled year 🍻🐶🐶🐶 https://t.co/ZSdEj59FGf",https://twitter.com/dog_rates/status/682788441537560576/photo/1,1.2,,1258.0,2706.0,Toyshop,0.37561,False,Pupper,
5334,681891461017812993,nan,nan,2015-12-29 17:36:07,Twitter for iPhone,Say hello to Charlie. He's scholarly af. Quite intimidating with all his pupper knowledge 10/10 even built that fire https://t.co/9KThv6z8u5,https://twitter.com/dog_rates/status/681891461017812993/photo/1,1.0,Charlie,951.0,2706.0,Chihuahua,0.20357,True,Pupper,7.0
5368,680176173301628928,nan,nan,2015-12-25 00:00:11,Twitter for iPhone,This pupper is patiently waiting to scare the shit out of Santa. 10/10 https://t.co/NhXo67K6yt,https://twitter.com/dog_rates/status/680176173301628928/photo/1,1.0,,1760.0,4263.0,Christmas Stocking,0.207547,False,Pupper,
5336,681679526984871937,nan,nan,2015-12-29 03:33:58,Twitter for iPhone,Can you spot Toby the guilty pupper? 7/10 would be higher but he made quite the mess shredding his stuffed pals https://t.co/3uCcDEJLXs,https://twitter.com/dog_rates/status/681679526984871937/photo/1,0.7,,499.0,1923.0,Birdhouse,0.472351,False,Pupper,
5337,681654059175129088,nan,nan,2015-12-29 01:52:46,Twitter for iPhone,This is Toffee. He's a happy pupper. Appears dangerously fluffy. Extraordinarily spherical. 12/10 would pet firmly https://t.co/oEXEKt3MHu,https://twitter.com/dog_rates/status/681654059175129088/photo/1,1.2,Toffee,1045.0,2903.0,Pomeranian,0.800538,True,Pupper,6.0
5348,681231109724700672,nan,nan,2015-12-27 21:52:07,Twitter for iPhone,I just love this pic. 11/10 this pupper is going places https://t.co/P16uhh1PbI,https://twitter.com/dog_rates/status/681231109724700672/photo/1,1.1,,540.0,2629.0,Irish Setter,0.406047,True,Pupper,
5356,680836378243002368,nan,nan,2015-12-26 19:43:36,Twitter for iPhone,This is Ellie. She's secretly ferocious. 12/10 very deadly pupper https://t.co/BF4BW8LUgb,"https://twitter.com/dog_rates/status/680836378243002368/photo/1,https://twitter.com/dog_rates/status/680836378243002368/photo/1,https://twitter.com/dog_rates/status/680836378243002368/photo/1",1.2,Ellie,1513.0,3766.0,Pembroke,0.427781,True,Pupper,5.0
5360,680583894916304897,nan,nan,2015-12-26 03:00:19,Twitter for iPhone,This is Penny. Her tennis ball slowly rolled down her cone and into the pool. 8/10 bad things happen to good puppers https://t.co/YNWU7LeFgg,"https://twitter.com/dog_rates/status/680583894916304897/photo/1,https://twitter.com/dog_rates/status/680583894916304897/photo/1,https://twitter.com/dog_rates/status/680583894916304897/photo/1,https://twitter.com/dog_rates/status/680583894916304897/photo/1",0.8,Penny,1514.0,3939.0,Tub,0.8898010000000001,False,Pupper,5.0
5362,680494726643068929,nan,nan,2015-12-25 21:06:00,Twitter for iPhone,Here we have uncovered an entire battalion of holiday puppers. Average of 11.26/10 https://t.co/eNm2S6p9BD,https://twitter.com/dog_rates/status/680494726643068929/photo/1,1.1,,542.0,1879.0,Kuvasz,0.438627,True,Pupper,
5363,680473011644985345,nan,nan,2015-12-25 19:39:43,Twitter for iPhone,"This is Hector. He thinks he's a hammer. Silly Hector. You're a pupper, not a hammer. 10/10 https://t.co/OdUFuZIXiI",https://twitter.com/dog_rates/status/680473011644985345/photo/1,1.0,Hector,844.0,2778.0,Lakeland Terrier,0.796694,True,Pupper,6.0
5367,680191257256136705,nan,nan,2015-12-25 01:00:07,Twitter for iPhone,Here's a sleepy Christmas pupper 11/10 https://t.co/KXg0f8GNQ9,https://twitter.com/dog_rates/status/680191257256136705/photo/1,1.1,,577.0,2356.0,Brittany Spaniel,0.7332529999999999,True,Pupper,
5370,680145970311643136,nan,nan,2015-12-24 22:00:10,Twitter for iPhone,Say hello to Kawhi. He was doing fine until his hat fell off. He got it back though. 10/10 deep breaths pupper https://t.co/N5pM6WBx7e,"https://twitter.com/dog_rates/status/680145970311643136/photo/1,https://twitter.com/dog_rates/status/680145970311643136/photo/1,https://twitter.com/dog_rates/status/680145970311643136/photo/1",1.0,Kawhi,1972.0,3955.0,Miniature Poodle,0.457117,True,Pupper,5.0
5291,684222868335505415,nan,nan,2016-01-05 04:00:18,Twitter for iPhone,Someone help the girl is being mugged. Several are distracting her while two steal her shoes. Clever puppers 121/110 https://t.co/1zfnTJLt55,https://twitter.com/dog_rates/status/684222868335505415/photo/1,1.1,,1563.0,4225.0,Soft-Coated Wheaten Terrier,0.7911819999999999,True,Pupper,
5373,680100725817409536,nan,nan,2015-12-24 19:00:23,TweetDeck,This pupper is not coming inside until she catches a snowflake on her tongue. 11/10 the determination is palpable https://t.co/lvMYbmKq8H,https://twitter.com/dog_rates/status/680100725817409536/photo/1,1.1,,1554.0,3891.0,Golden Retriever,0.6989609999999999,True,Pupper,
5335,681694085539872773,nan,nan,2015-12-29 04:31:49,Twitter for iPhone,This is Bo. He's a Benedoop Cumbersnatch. Seems frustrated with own feet. Portable as hell. 11/10 very solid pupper https://t.co/TONMhRoQh7,https://twitter.com/dog_rates/status/681694085539872773/photo/1,1.1,Bo,4581.0,14010.0,Toy Poodle,0.920992,True,Pupper,2.0
5290,684225744407494656,6.842228683355054e+17,4196983835.0,2016-01-05 04:11:44,Twitter for iPhone,"Two sneaky puppers were not initially seen, moving the rating to 143/130. Please forgive us. Thank you https://t.co/kRK51Y5ac3","https://twitter.com/dog_rates/status/684225744407494656/photo/1,https://twitter.com/dog_rates/status/684225744407494656/photo/1",1.1,,239.0,1369.0,Golden Retriever,0.203249,True,Pupper,
5219,688916208532455424,nan,nan,2016-01-18 02:49:58,Twitter for iPhone,This pupper just wants to say hello. 11/10 would knock down fence for https://t.co/A8X8fwS78x,"https://twitter.com/dog_rates/status/688916208532455424/photo/1,https://twitter.com/dog_rates/status/688916208532455424/photo/1",1.1,,983.0,3003.0,Pembroke,0.430544,True,Pupper,
5276,685169283572338688,nan,nan,2016-01-07 18:41:01,Twitter for iPhone,Meet Gerbald. He just found out he's adopted. Poor pupper. Snazzy tongue tho. 11/10 would hold close in time of need https://t.co/UfGkB9Wrud,https://twitter.com/dog_rates/status/685169283572338688/photo/1,1.1,Gerbald,1620.0,4489.0,Bernese Mountain Dog,0.975096,True,Pupper,7.0
5381,679828447187857408,nan,nan,2015-12-24 00:58:27,Twitter for iPhone,Everybody look at this beautiful pupper 13/10 https://t.co/hyAC5Hq9GC,"https://twitter.com/dog_rates/status/679828447187857408/photo/1,https://twitter.com/dog_rates/status/679828447187857408/photo/1,https://twitter.com/dog_rates/status/679828447187857408/photo/1",1.3,,15839.0,39726.0,Chihuahua,0.346545,True,Pupper,
5168,692752401762250755,nan,nan,2016-01-28 16:53:37,Twitter for iPhone,"""Hello yes could I get one pupper to go please thank you""
Both 13/10 https://t.co/kYWcXbluUu",https://twitter.com/dog_rates/status/692752401762250755/photo/1,1.3,,4124.0,7496.0,Samoyed,0.471276,True,Pupper,
5172,692417313023332352,nan,nan,2016-01-27 18:42:06,Twitter for iPhone,Meet Herschel. He's slightly bigger than ur average pupper. Looks lonely. Could probably ride 7/10 would totally pet https://t.co/VGaIMktX10,https://twitter.com/dog_rates/status/692417313023332352/photo/1,0.7,Herschel,3917.0,10275.0,Bison,0.208922,False,Pupper,8.0
5187,690959652130045952,nan,nan,2016-01-23 18:09:53,Twitter for iPhone,This golden is happy to refute the soft mouth egg test. Not a fan of sweeping generalizations. 11/10 #notallpuppers https://t.co/DgXYBDMM3E,"https://twitter.com/dog_rates/status/690959652130045952/photo/1,https://twitter.com/dog_rates/status/690959652130045952/photo/1,https://twitter.com/dog_rates/status/690959652130045952/photo/1,https://twitter.com/dog_rates/status/690959652130045952/photo/1",1.1,,1421.0,3902.0,Golden Retriever,0.862964,True,Pupper,
5200,690015576308211712,nan,nan,2016-01-21 03:38:27,Twitter for iPhone,This pupper can only sleep on shoes. It's a crippling disease. Tearing his family apart. 12/10 I'd totally pet tho https://t.co/03XlvS8izg,"https://twitter.com/dog_rates/status/690015576308211712/photo/1,https://twitter.com/dog_rates/status/690015576308211712/photo/1",1.2,,836.0,2740.0,Malamute,0.949609,True,Pupper,
5204,689905486972461056,nan,nan,2016-01-20 20:21:00,Twitter for iPhone,"Say hello to Gizmo. He's quite the pupper. Confused by bed, but agile af. Can barely catch on camera. 11/10 so quick https://t.co/IE4ZblyZRY","https://twitter.com/dog_rates/status/689905486972461056/photo/1,https://twitter.com/dog_rates/status/689905486972461056/photo/1,https://twitter.com/dog_rates/status/689905486972461056/photo/1,https://twitter.com/dog_rates/status/689905486972461056/photo/1",1.1,Gizmo,787.0,2651.0,Pomeranian,0.943331,True,Pupper,5.0
5209,689623661272240129,nan,nan,2016-01-20 01:41:08,Twitter for iPhone,This is Lucy. She's terrified of the stuffed billed dog. 10/10 stay strong pupper https://t.co/QnvSjjyh7n,"https://twitter.com/dog_rates/status/689623661272240129/photo/1,https://twitter.com/dog_rates/status/689623661272240129/photo/1",1.0,Lucy,748.0,2467.0,Toy Poodle,0.279604,True,Pupper,4.0
5218,689143371370250240,nan,nan,2016-01-18 17:52:38,Twitter for iPhone,Meet Trip. He likes wearing costumes that aren't consistent with the season to screw with people 10/10 tricky pupper https://t.co/40w7TI5Axv,https://twitter.com/dog_rates/status/689143371370250240/photo/1,1.0,Trip,579.0,2232.0,English Springer,0.303781,True,Pupper,4.0
5222,688894073864884227,nan,nan,2016-01-18 01:22:00,Twitter for iPhone,This is Hamrick. He's covered in corn flakes. Silly pupper. Looks congested. 7/10 considerably petable https://t.co/ROPZcAMQKI,https://twitter.com/dog_rates/status/688894073864884227/photo/1,0.7,Hamrick,792.0,2462.0,Hog,0.669996,False,Pupper,7.0
5227,688519176466644993,nan,nan,2016-01-17 00:32:18,Twitter for iPhone,This pupper is sprouting a flower out of her head. 12/10 revolutionary af https://t.co/glmvQBRjv4,https://twitter.com/dog_rates/status/688519176466644993/photo/1,1.2,,825.0,2520.0,Pembroke,0.696372,True,Pupper,
5230,688179443353796608,nan,nan,2016-01-16 02:02:19,Twitter for iPhone,This is Lizzie. She's about to fist bump the large ridable maned pupper. She's very excited. 10/10 for both dogs https://t.co/mFhvtX36om,https://twitter.com/dog_rates/status/688179443353796608/photo/1,1.0,Lizzie,669.0,2328.0,Sorrel,0.81152,False,Pupper,6.0
5234,687818504314159109,nan,nan,2016-01-15 02:08:05,Twitter for iPhone,With great pupper comes great responsibility. 12/10 https://t.co/hK6xB042EP,https://twitter.com/dog_rates/status/687818504314159109/photo/1,1.2,,1080.0,2758.0,Lakeland Terrier,0.873029,True,Pupper,
5236,687704180304273409,nan,nan,2016-01-14 18:33:48,Twitter for iPhone,Say hello to Blakely. He thinks that's a hat. Silly pupper. That's a nanner. 9/10 https://t.co/UwOV1jqKRt,https://twitter.com/dog_rates/status/687704180304273409/photo/1,0.9,Blakely,950.0,2660.0,Miniature Pinscher,0.956063,True,Pupper,7.0
5240,687476254459715584,nan,nan,2016-01-14 03:28:06,Twitter for iPhone,This is Curtis. He's a fluffball. 11/10 would snug this pupper https://t.co/1DzInODwrj,https://twitter.com/dog_rates/status/687476254459715584/photo/1,1.1,Curtis,619.0,2187.0,Wood Rabbit,0.702725,False,Pupper,6.0
5243,687312378585812992,nan,nan,2016-01-13 16:36:55,Twitter for iPhone,"""You got any games on your phone"" 7/10 for invasive brown Dalmatian pupper https://t.co/yzGR9xjE9Q",https://twitter.com/dog_rates/status/687312378585812992/photo/1,0.7,,2146.0,4777.0,Seat Belt,0.703561,False,Pupper,
5248,687096057537363968,nan,nan,2016-01-13 02:17:20,Twitter for iPhone,This pupper's New Year's resolution was to become a Hershey's kiss. 11/10 she's super pumped about it https://t.co/D7jYj6vdwC,https://twitter.com/dog_rates/status/687096057537363968/photo/1,1.1,,695.0,2449.0,Labrador Retriever,0.417107,True,Pupper,
5252,686683045143953408,nan,nan,2016-01-11 22:56:10,Twitter for iPhone,This is Mona. She's a Yarborough Splishnsplash. Lost body during Nam. 11/10 revolutionary pupper https://t.co/pgD6h0yhgz,https://twitter.com/dog_rates/status/686683045143953408/photo/1,1.1,Mona,912.0,3072.0,Norwich Terrier,0.100499,True,Pupper,4.0
5253,686618349602762752,nan,nan,2016-01-11 18:39:05,Twitter for iPhone,This is Olivia. She just saw an adult wearing crocs. 11/10 poor pupper. No one should witness such a thing https://t.co/yJVTi1DjJc,https://twitter.com/dog_rates/status/686618349602762752/photo/1,1.1,Olivia,1544.0,4042.0,Rottweiler,0.441331,True,Pupper,6.0
5256,686377065986265092,nan,nan,2016-01-11 02:40:19,Twitter for iPhone,Meet Birf. He thinks he's gone blind. 10/10 very frightened pupper https://t.co/oDkspjNWYX,https://twitter.com/dog_rates/status/686377065986265092/photo/1,1.0,Birf,637.0,2433.0,German Shepherd,0.830816,True,Pupper,4.0
5260,686007916130873345,nan,nan,2016-01-10 02:13:27,Twitter for iPhone,This pupper has a magical eye. 11/10 I can't stop looking at it https://t.co/heAGpKTpPW,https://twitter.com/dog_rates/status/686007916130873345/photo/1,1.1,,472.0,2704.0,Rhodesian Ridgeback,0.885301,True,Pupper,
5263,685943807276412928,nan,nan,2016-01-09 21:58:42,Twitter for iPhone,This is the newly formed pupper a capella group. They're just starting out but I see tons of potential. 8/10 for all https://t.co/wbAcvFoNtn,https://twitter.com/dog_rates/status/685943807276412928/video/1,0.8,,696.0,1801.0,Papillon,0.200812,True,Pupper,
5265,685667379192414208,nan,nan,2016-01-09 03:40:16,Twitter for iPhone,This is Marty. He has no idea what happened here. Never seen this stuff in his life. 9/10 very suspicious pupper https://t.co/u427woxFpJ,https://twitter.com/dog_rates/status/685667379192414208/photo/1,0.9,Marty,666.0,2579.0,Sliding Door,0.344526,False,Pupper,5.0
